m/z,retention_time,p-value,t-score,custom_id
157.5362,107,3.95E-05,-5.6,AE_pos_157.5362_107
159.1564,524,0.159192653,1.48,AE_pos_159.1564_524
159.5517,26,0.382460815,-0.9,AE_pos_159.5517_26
160.1802,83,0.252438366,1.19,AE_pos_160.1802_83
163.5351,163,7.77E-13,-20.27,AE_pos_163.5351_163
163.9716,429,0.815743416,-0.24,AE_pos_163.9716_429
165.0132,7,0.974111087,0.03,AE_pos_165.0132_7
171.0049,474,0.124451437,-1.62,AE_pos_171.0049_474
171.9924,354,0.396705488,0.87,AE_pos_171.9924_354
172.0961,117,0.222723834,-1.27,AE_pos_172.0961_117
172.152,92,0.149655354,-1.51,AE_pos_172.152_92
173.0913,92,0.001663162,3.77,AE_pos_173.0913_92
176.013,35,0.463325673,0.75,AE_pos_176.013_35
176.0368,171,4.78E-05,5.51,AE_pos_176.0368_171
177.0072,22,0.207677166,1.31,AE_pos_177.0072_22
177.008,463,0.4545297,0.77,AE_pos_177.008_463
177.1024,64,1.62E-10,14.27,AE_pos_177.1024_64
178.122,110,0.602997949,-0.53,AE_pos_178.122_110
179.0282,140,0.997075435,0,AE_pos_179.0282_140
180.0558,143,6.66E-05,-5.34,AE_pos_180.0558_143
181.0591,64,0.009640963,2.94,AE_pos_181.0591_64
182.9612,461,0.545928171,0.62,AE_pos_182.9612_461
183.0889,516,0.000610572,-4.25,AE_pos_183.0889_516
184.9167,499,0.281680172,-1.11,AE_pos_184.9167_499
184.9323,520,0.449884521,0.77,AE_pos_184.9323_520
188.129,531,0.962334717,0.05,AE_pos_188.129_531
188.1426,42,0.823708829,0.23,AE_pos_188.1426_42
189.918,80,0.380802018,-0.9,AE_pos_189.918_80
190.9659,472,0.577179551,0.57,AE_pos_190.9659_472
190.9929,80,0.350006786,-0.96,AE_pos_190.9929_80
191.9186,79,0.186503004,-1.38,AE_pos_191.9186_79
194.1171,125,0.022734474,2.52,AE_pos_194.1171_125
196.0596,196,0.0773403,-1.89,AE_pos_196.0596_196
196.1534,406,0.948529862,0.07,AE_pos_196.1534_406
198.4361,68,0.176602612,1.41,AE_pos_198.4361_68
199.1797,507,0.452124178,-0.77,AE_pos_199.1797_507
199.9744,26,0.004715802,3.28,AE_pos_199.9744_26
200.1423,519,0.835179602,-0.21,AE_pos_200.1423_519
201.9236,29,0.380757642,-0.9,AE_pos_201.9236_29
203.9246,510,0.173823189,1.42,AE_pos_203.9246_510
209.0363,380,0.393010969,0.88,AE_pos_209.0363_380
212.1425,34,0.848396801,0.19,AE_pos_212.1425_34
213.8992,173,0.682402161,-0.42,AE_pos_213.8992_173
213.8992,539,0.017720668,-2.64,AE_pos_213.8992_539
214.1581,188,0.776189268,-0.29,AE_pos_214.1581_188
214.1582,477,0.088568449,1.81,AE_pos_214.1582_477
221.032,396,0.0726602,1.92,AE_pos_221.032_396
221.0581,83,3.29E-23,-91.77,AE_pos_221.0581_83
221.0942,58,0.114222451,-1.67,AE_pos_221.0942_58
221.122,56,0.121476597,1.64,AE_pos_221.122_56
221.9425,472,0.688900647,0.41,AE_pos_221.9425_472
223.0297,356,0.123581346,1.63,AE_pos_223.0297_356
223.1531,35,0.318789617,-1.03,AE_pos_223.1531_35
223.9876,22,0.251187294,1.19,AE_pos_223.9876_22
224.0275,231,0.02102527,-2.56,AE_pos_224.0275_231
226.093,517,0.12397471,-1.62,AE_pos_226.093_517
227.9539,48,0.381341908,0.9,AE_pos_227.9539_48
229.9737,360,0.0031145,3.48,AE_pos_229.9737_360
234.0696,142,1.33E-06,7.47,AE_pos_234.0696_142
235.2046,526,0.02237179,-2.53,AE_pos_235.2046_526
236.9561,10,0.111454872,-1.68,AE_pos_236.9561_10
239.1043,58,0.000195694,-4.8,AE_pos_239.1043_58
240.0017,71,0.966185792,-0.04,AE_pos_240.0017_71
240.0664,255,0.012939244,-2.8,AE_pos_240.0664_255
241.0791,114,4.59E-08,9.64,AE_pos_241.0791_114
241.1821,186,0.458187391,0.76,AE_pos_241.1821_186
245.9432,443,0.836547262,0.21,AE_pos_245.9432_443
246.1198,38,8.73E-05,5.2,AE_pos_246.1198_38
251.1846,85,0.193076142,1.36,AE_pos_251.1846_85
254.1929,177,0.421600019,-0.82,AE_pos_254.1929_177
254.2466,87,0.024407186,-2.48,AE_pos_254.2466_87
261.11,52,0.415930932,-0.84,AE_pos_261.11_52
263.0636,104,0.008524779,-3,AE_pos_263.0636_104
271.1505,467,0.86654449,0.17,AE_pos_271.1505_467
274.9714,115,4.95E-08,9.58,AE_pos_274.9714_115
275.1456,540,0.369098091,-0.92,AE_pos_275.1456_540
277.1787,570,0.998007648,0,AE_pos_277.1787_570
279.5712,323,7.24E-11,-15.05,AE_pos_279.5712_323
280.0953,568,0.686523098,-0.41,AE_pos_280.0953_568
282.0697,166,0.960027774,-0.05,AE_pos_282.0697_166
284.0838,545,0.109680144,1.69,AE_pos_284.0838_545
284.2936,86,0.213881877,-1.29,AE_pos_284.2936_86
284.9595,217,0.834054907,0.21,AE_pos_284.9595_217
284.9594,533,0.687293782,-0.41,AE_pos_284.9594_533
288.0215,73,0.060250864,-2.02,AE_pos_288.0215_73
289.047,93,4.70E-05,-5.52,AE_pos_289.047_93
289.0782,208,0.000866039,4.08,AE_pos_289.0782_208
292.1409,39,0.019595745,-2.59,AE_pos_292.1409_39
295.112,63,0.884857291,-0.15,AE_pos_295.112_63
296.1611,240,0.961169343,-0.05,AE_pos_296.1611_240
296.161,522,0.186112665,-1.38,AE_pos_296.161_522
297.0458,79,0.009210138,-2.96,AE_pos_297.0458_79
301.0819,102,0.003237048,3.46,AE_pos_301.0819_102
302.0819,132,0.040782982,2.23,AE_pos_302.0819_132
302.1431,112,0.081287439,1.86,AE_pos_302.1431_112
307.0034,186,7.97E-06,-6.45,AE_pos_307.0034_186
308.0313,164,0.258959018,1.17,AE_pos_308.0313_164
308.1132,539,0.000186022,-4.83,AE_pos_308.1132_539
308.8702,24,0.234875161,-1.23,AE_pos_308.8702_24
311.0363,302,0.002858533,3.52,AE_pos_311.0363_302
311.0787,511,0.694744726,-0.4,AE_pos_311.0787_511
315.1836,35,0.230484572,-1.25,AE_pos_315.1836_35
322.0777,503,3.60E-05,5.65,AE_pos_322.0777_503
326.0455,371,0.025268106,2.47,AE_pos_326.0455_371
331.147,41,0.000238478,-4.7,AE_pos_331.147_41
333.103,128,4.34E-06,6.79,AE_pos_333.103_128
342.1073,102,0.185798614,1.38,AE_pos_342.1073_102
342.981,98,0.724254164,-0.36,AE_pos_342.981_98
347.0244,372,0.337738915,0.99,AE_pos_347.0244_372
347.2026,48,0.134375195,-1.58,AE_pos_347.2026_48
347.8491,527,0.371477614,-0.92,AE_pos_347.8491_527
349.1815,56,0.394957586,0.87,AE_pos_349.1815_56
374.1031,318,0.144035971,1.54,AE_pos_374.1031_318
386.0927,525,0.006352083,-3.14,AE_pos_386.0927_525
387.0344,368,0.003061214,-3.48,AE_pos_387.0344_368
388.1631,50,2.05E-07,-8.63,AE_pos_388.1631_50
394.1687,54,0.000236074,-4.71,AE_pos_394.1687_54
400.3405,366,2.04E-07,8.63,AE_pos_400.3405_366
402.0161,377,0.066091835,-1.97,AE_pos_402.0161_377
403.265,88,0.228037204,1.25,AE_pos_403.265_88
417.0601,293,0.253324832,-1.18,AE_pos_417.0601_293
421.0829,292,2.85E-07,-8.42,AE_pos_421.0829_292
423.0453,45,3.86E-10,-13.45,AE_pos_423.0453_45
424.0998,370,2.42E-10,-13.89,AE_pos_424.0998_370
428.0489,105,2.86E-11,-16.01,AE_pos_428.0489_105
428.148,41,0.152817052,1.5,AE_pos_428.148_41
438.0874,99,4.84E-05,-5.5,AE_pos_438.0874_99
441.0567,190,0.528764451,-0.64,AE_pos_441.0567_190
443.0582,164,0.80365492,0.25,AE_pos_443.0582_164
445.2754,78,0.321289599,-1.02,AE_pos_445.2754_78
446.2427,86,0.071749631,-1.93,AE_pos_446.2427_86
448.348,304,0.783397835,-0.28,AE_pos_448.348_304
472.3462,67,0.678612833,-0.42,AE_pos_472.3462_67
476.9057,41,1.44E-06,7.43,AE_pos_476.9057_41
477.2016,55,8.19E-08,-9.24,AE_pos_477.2016_55
486.1081,295,8.85E-08,-9.18,AE_pos_486.1081_295
496.133,46,5.49E-05,5.44,AE_pos_496.133_46
521.327,41,0.198261097,-1.34,AE_pos_521.327_41
535.3431,44,0.122871161,-1.63,AE_pos_535.3431_44
536.1621,88,0.12661094,-1.61,AE_pos_536.1621_88
543.801,526,0.001847394,-3.72,AE_pos_543.801_526
578.0034,42,0.077380187,1.89,AE_pos_578.0034_42
584.276,40,0.257641449,-1.17,AE_pos_584.276_40
598.9996,45,6.22E-08,9.42,AE_pos_598.9996_45
621.3189,38,0.784713748,0.28,AE_pos_621.3189_38
625.4237,43,0.629638534,0.49,AE_pos_625.4237_43
628.3827,186,0.863336366,-0.17,AE_pos_628.3827_186
636.1261,297,2.23E-06,-7.17,AE_pos_636.1261_297
652.8469,47,0.097537455,1.76,AE_pos_652.8469_47
658.3612,39,0.225353613,1.26,AE_pos_658.3612_39
662.0752,294,0.068820702,-1.95,AE_pos_662.0752_294
666.8211,47,0.368522668,0.93,AE_pos_666.8211_47
669.0806,293,0.002230856,-3.63,AE_pos_669.0806_293
680.1064,40,0.428168212,0.81,AE_pos_680.1064_40
692.6306,40,0.067467301,-1.96,AE_pos_692.6306_40
693.9122,41,4.31E-05,-5.56,AE_pos_693.9122_41
694.3566,40,0.935513332,0.08,AE_pos_694.3566_40
695.501,37,0.207206595,1.31,AE_pos_695.501_37
701.0192,38,0.823773766,0.23,AE_pos_701.0192_38
701.8135,40,0.206129306,1.32,AE_pos_701.8135_40
705.2147,39,0.046742689,2.15,AE_pos_705.2147_39
705.8709,43,0.362206058,0.94,AE_pos_705.8709_43
706.9154,42,8.48E-05,-5.22,AE_pos_706.9154_42
707.0793,39,0.391699609,0.88,AE_pos_707.0793_39
707.6329,40,0.419289331,0.83,AE_pos_707.6329_40
711.9675,40,0.008564653,-3,AE_pos_711.9675_40
712.0046,38,0.934347951,0.08,AE_pos_712.0046_38
712.6352,38,0.374691357,0.91,AE_pos_712.6352_38
713.0391,39,0.601930656,0.53,AE_pos_713.0391_39
713.8419,38,0.804550262,0.25,AE_pos_713.8419_38
714.224,39,0.396273553,-0.87,AE_pos_714.224_39
715.6759,41,0.987977931,-0.02,AE_pos_715.6759_41
716.3419,40,0.332194985,-1,AE_pos_716.3419_40
716.5666,37,0.050141606,2.12,AE_pos_716.5666_37
718.5966,38,0.847419347,0.2,AE_pos_718.5966_38
720.9205,38,0.685789272,-0.41,AE_pos_720.9205_38
723.7976,38,0.635092161,0.48,AE_pos_723.7976_38
728.7338,39,0.317476174,1.03,AE_pos_728.7338_39
729.4048,38,0.036281294,-2.29,AE_pos_729.4048_38
729.9904,37,0.510979155,-0.67,AE_pos_729.9904_37
731.4159,37,0.328454956,1.01,AE_pos_731.4159_37
731.9702,40,0.278654476,-1.12,AE_pos_731.9702_40
734.9415,40,0.248838542,-1.2,AE_pos_734.9415_40
735.6911,39,0.852906697,-0.19,AE_pos_735.6911_39
735.8102,42,0.103638007,1.73,AE_pos_735.8102_42
741.5772,38,0.631220529,-0.49,AE_pos_741.5772_38
743.4502,42,0.530949593,0.64,AE_pos_743.4502_42
756.153,40,0.696153193,0.4,AE_pos_756.153_40
804.8421,302,0.067348636,-1.96,AE_pos_804.8421_302
815.3375,300,0.118669939,-1.65,AE_pos_815.3375_300
1626.062,49,0.334324774,-1,AE_pos_1626.062_49
1626.18,62,0.241451738,1.22,AE_pos_1626.18_62
1626.291,45,0.10794233,1.7,AE_pos_1626.291_45
1626.455,62,0.166073445,1.45,AE_pos_1626.455_62
1633.054,54,0.916711825,-0.11,AE_pos_1633.054_54
1651.295,83,0.114387861,1.67,AE_pos_1651.295_83
1660.704,48,0.217804035,1.28,AE_pos_1660.704_48
1660.992,46,0.135343904,1.57,AE_pos_1660.992_46
1661.126,45,0.248136405,1.2,AE_pos_1661.126_45
1664.251,41,0.440251398,0.79,AE_pos_1664.251_41
1669.992,63,0.286811726,-1.1,AE_pos_1669.992_63
88.1115,13,0.320148622,1.03,AE_pos_88.1115_13
90.0078,287,0.282302037,-1.11,AE_pos_90.0078_287
90.9021,16,0.711685613,0.38,AE_pos_90.9021_16
94.5146,388,0.164774012,1.46,AE_pos_94.5146_388
97.0392,158,0.241815847,1.22,AE_pos_97.0392_158
97.0392,503,0.864007725,-0.17,AE_pos_97.0392_503
98.8962,26,0.113539809,1.67,AE_pos_98.8962_26
100.0134,329,0.809811655,-0.24,AE_pos_100.0134_329
100.0749,339,0.327829258,-1.01,AE_pos_100.0749_339
101.1147,93,0.026923048,-2.44,AE_pos_101.1147_93
107.0648,58,0.895004394,0.13,AE_pos_107.0648_58
108.0439,395,0.051100242,-2.11,AE_pos_108.0439_395
108.0758,41,0.137163481,1.56,AE_pos_108.0758_41
112.1119,40,4.80E-05,5.5,AE_pos_112.1119_40
115.0279,109,0.00323517,3.46,AE_pos_115.0279_109
115.0279,365,0.912307524,-0.11,AE_pos_115.0279_365
119.0132,31,0.175813218,1.42,AE_pos_119.0132_31
119.1255,67,0.010867022,2.88,AE_pos_119.1255_67
120.0381,357,0.113859705,1.67,AE_pos_120.0381_357
120.055,275,0.821434286,0.23,AE_pos_120.055_275
124.0868,36,0.542651819,-0.62,AE_pos_124.0868_36
125.9707,401,0.78373387,-0.28,AE_pos_125.9707_401
126.9637,21,0.667644401,0.44,AE_pos_126.9637_21
127.489,350,0.912982813,-0.11,AE_pos_127.489_350
129.1017,524,0.031929979,2.35,AE_pos_129.1017_524
130.1219,527,0.539938691,-0.63,AE_pos_130.1219_527
130.122,22,0.242106086,1.21,AE_pos_130.122_22
130.9486,403,0.492720276,-0.7,AE_pos_130.9486_403
131.1619,107,0.534890832,0.63,AE_pos_131.1619_107
132.9833,524,0.40988876,0.85,AE_pos_132.9833_524
133.9673,23,0.290786929,-1.09,AE_pos_133.9673_23
134.0268,66,0.324414581,-1.02,AE_pos_134.0268_66
135.0871,58,0.124082188,-1.62,AE_pos_135.0871_58
135.1163,282,0.166765097,-1.45,AE_pos_135.1163_282
135.925,522,0.291579889,-1.09,AE_pos_135.925_522
136.0501,537,0.730025517,0.35,AE_pos_136.0501_537
136.507,246,0.002633419,3.56,AE_pos_136.507_246
137.9691,26,0.889800491,0.14,AE_pos_137.9691_26
139.0173,371,0.632187144,0.49,AE_pos_139.0173_371
139.1119,72,0.228815569,-1.25,AE_pos_139.1119_72
139.9233,299,0.808553351,-0.25,AE_pos_139.9233_299
141.006,149,0.080343238,-1.87,AE_pos_141.006_149
141.006,530,0.930210189,-0.09,AE_pos_141.006_530
142.0501,143,3.52E-07,8.28,AE_pos_142.0501_143
143.1255,532,0.586544307,0.56,AE_pos_143.1255_532
145.0641,375,0.28199446,-1.11,AE_pos_145.0641_375
145.0965,563,0.27906789,1.12,AE_pos_145.0965_563
145.1328,147,0.575769642,0.57,AE_pos_145.1328_147
145.1328,505,0.285231699,-1.11,AE_pos_145.1328_505
145.1412,69,0.104190627,1.72,AE_pos_145.1412_69
145.9288,483,0.918008015,0.1,AE_pos_145.9288_483
146.5831,254,0.099045613,-1.75,AE_pos_146.5831_254
146.9607,360,0.003105621,-3.48,AE_pos_146.9607_360
151.0151,276,0.618917585,-0.51,AE_pos_151.0151_276
151.9366,38,0.18655824,1.38,AE_pos_151.9366_38
151.9366,453,0.248381865,1.2,AE_pos_151.9366_453
152.0212,46,0.752843415,-0.32,AE_pos_152.0212_46
152.0991,308,0.342094074,0.98,AE_pos_152.0991_308
152.0992,575,0.298536395,-1.07,AE_pos_152.0992_575
154.1221,48,0.526575587,-0.65,AE_pos_154.1221_48
158.153,509,0.059117068,2.03,AE_pos_158.153_509
159.1566,78,0.296803836,1.08,AE_pos_159.1566_78
160.061,356,0.128768992,1.6,AE_pos_160.061_356
160.1327,68,0.224837943,1.26,AE_pos_160.1327_68
165.1268,191,0.315831465,1.04,AE_pos_165.1268_191
165.1269,515,0.099305672,-1.75,AE_pos_165.1269_515
166.0527,184,0.01427757,2.75,AE_pos_166.0527_184
166.0853,55,0.33245364,1,AE_pos_166.0853_55
167.0563,55,0.004175199,-3.34,AE_pos_167.0563_55
167.9984,56,0.65375386,-0.46,AE_pos_167.9984_56
168.9185,169,0.991764892,0.01,AE_pos_168.9185_169
169.1212,555,0.575457613,0.57,AE_pos_169.1212_555
169.1579,523,0.238045704,-1.23,AE_pos_169.1579_523
172.1454,520,0.896152837,-0.13,AE_pos_172.1454_520
175.1291,102,0.536478601,0.63,AE_pos_175.1291_102
175.9888,199,0.001468976,-3.83,AE_pos_175.9888_199
176.9315,121,0.488428923,-0.71,AE_pos_176.9315_121
177.09,212,0.46215442,-0.75,AE_pos_177.09_212
177.0901,516,0.235327074,-1.23,AE_pos_177.0901_516
177.9477,501,0.408918895,0.85,AE_pos_177.9477_501
178.0347,547,0.681572702,-0.42,AE_pos_178.0347_547
179.1271,538,0.487522753,0.71,AE_pos_179.1271_538
179.1423,18,0.753293288,-0.32,AE_pos_179.1423_18
181.1218,322,0.829295184,-0.22,AE_pos_181.1218_322
181.1578,490,0.521104262,0.66,AE_pos_181.1578_490
182.0552,286,0.885842147,-0.15,AE_pos_182.0552_286
182.9611,25,0.721623235,0.36,AE_pos_182.9611_25
184.9169,37,0.297689429,-1.08,AE_pos_184.9169_37
185.0226,348,0.967021471,0.04,AE_pos_185.0226_348
186.9293,115,0.673319578,0.43,AE_pos_186.9293_115
192.1377,559,0.33558366,0.99,AE_pos_192.1377_559
192.8967,26,0.926147892,0.09,AE_pos_192.8967_26
192.9634,533,0.191430611,1.36,AE_pos_192.9634_533
193.9202,513,0.409791704,0.85,AE_pos_193.9202_513
194.153,529,0.632149255,0.49,AE_pos_194.153_529
194.8973,16,0.236650145,1.23,AE_pos_194.8973_16
194.9189,104,0.106089863,-1.71,AE_pos_194.9189_104
196.1536,124,0.046311356,2.16,AE_pos_196.1536_124
196.9088,15,0.805193541,-0.25,AE_pos_196.9088_15
197.1162,500,0.397379441,-0.87,AE_pos_197.1162_500
197.1529,286,0.544781738,-0.62,AE_pos_197.1529_286
197.8932,26,0.006182366,3.15,AE_pos_197.8932_26
199.899,13,0.912076335,0.11,AE_pos_199.899_13
200.9946,365,0.114724113,1.67,AE_pos_200.9946_365
201.1231,528,0.04467315,-2.18,AE_pos_201.1231_528
201.2034,509,0.201981021,1.33,AE_pos_201.2034_509
204.9561,40,7.84E-06,6.46,AE_pos_204.9561_40
207.9261,478,0.748653423,0.33,AE_pos_207.9261_478
207.9771,129,0.658153838,-0.45,AE_pos_207.9771_129
209.5201,358,0.407026628,0.85,AE_pos_209.5201_358
210.1266,547,0.897806321,0.13,AE_pos_210.1266_547
211.143,452,0.183496709,-1.39,AE_pos_211.143_452
211.9266,525,0.203246569,1.33,AE_pos_211.9266_525
214.1792,193,0.058106573,2.04,AE_pos_214.1792_193
214.1791,523,0.685172633,-0.41,AE_pos_214.1791_523
216.922,45,0.775867093,0.29,AE_pos_216.922_45
217.9972,154,0.947168871,0.07,AE_pos_217.9972_154
218.9741,561,0.173337417,-1.43,AE_pos_218.9741_561
220.9994,165,0.683510629,-0.42,AE_pos_220.9994_165
221.1526,486,0.509862051,0.67,AE_pos_221.1526_486
222.1689,166,0.853792811,0.19,AE_pos_222.1689_166
222.5131,358,0.249717167,1.19,AE_pos_222.5131_358
222.9441,482,0.866019011,0.17,AE_pos_222.9441_482
223.1167,121,0.58070064,0.56,AE_pos_223.1167_121
223.1167,390,0.998362147,0,AE_pos_223.1167_390
223.1682,270,0.562139009,0.59,AE_pos_223.1682_270
225.8886,14,0.228727167,1.25,AE_pos_225.8886_14
225.9441,28,0.542576855,0.62,AE_pos_225.9441_28
227.9103,524,0.16248475,-1.46,AE_pos_227.9103_524
228.1777,512,0.468250732,0.74,AE_pos_228.1777_512
228.8977,526,0.922113613,0.1,AE_pos_228.8977_526
231.0833,138,0.078264629,1.88,AE_pos_231.0833_138
231.9711,536,0.308136919,1.05,AE_pos_231.9711_536
238.0251,354,0.535898794,-0.63,AE_pos_238.0251_354
241.9979,329,0.112136841,-1.68,AE_pos_241.9979_329
244.1171,63,0.00030863,4.58,AE_pos_244.1171_63
247.0092,478,0.897339499,0.13,AE_pos_247.0092_478
250.1156,176,0.000105177,5.11,AE_pos_250.1156_176
250.1173,513,0.428069074,-0.81,AE_pos_250.1173_513
251.1631,484,0.936520941,0.08,AE_pos_251.1631_484
251.1997,503,0.722539086,-0.36,AE_pos_251.1997_503
251.8872,527,0.78482207,0.28,AE_pos_251.8872_527
253.0072,32,0.102703716,-1.73,AE_pos_253.0072_32
256.1026,66,0.01429051,-2.75,AE_pos_256.1026_66
261.1085,326,0.853832872,-0.19,AE_pos_261.1085_326
261.8487,26,0.41828403,0.83,AE_pos_261.8487_26
263.1136,196,0.17339328,1.42,AE_pos_263.1136_196
265.9082,464,0.681044476,0.42,AE_pos_265.9082_464
266.8878,522,0.446569047,0.78,AE_pos_266.8878_522
266.9162,11,0.220100776,-1.28,AE_pos_266.9162_11
270.2776,509,0.965137071,0.04,AE_pos_270.2776_509
270.9315,528,0.181563802,1.4,AE_pos_270.9315_528
271.9154,326,0.184563764,1.39,AE_pos_271.9154_326
276.1081,100,0.028231631,-2.41,AE_pos_276.1081_100
278.1757,237,0.532103558,-0.64,AE_pos_278.1757_237
279.1263,253,0.13188637,1.59,AE_pos_279.1263_253
281.0498,548,0.025686526,-2.46,AE_pos_281.0498_548
282.8555,516,0.145776414,1.53,AE_pos_282.8555_516
283.0385,181,0.106970052,1.71,AE_pos_283.0385_181
285.9095,506,0.107508534,1.71,AE_pos_285.9095_506
286.9574,170,0.068422845,-1.95,AE_pos_286.9574_170
286.958,461,0.496624351,-0.7,AE_pos_286.958_461
288.9449,508,0.21824926,1.28,AE_pos_288.9449_508
289.5668,446,1.34E-08,10.53,AE_pos_289.5668_446
294.9381,48,0.305390853,1.06,AE_pos_294.9381_48
294.9855,381,0.391894271,0.88,AE_pos_294.9855_381
299.0033,179,0.238203333,-1.23,AE_pos_299.0033_179
304.8903,438,0.973819167,0.03,AE_pos_304.8903_438
307.042,449,0.000130901,5,AE_pos_307.042_449
312.1103,56,0.010213706,-2.91,AE_pos_312.1103_56
313.1425,37,0.002948217,3.5,AE_pos_313.1425_37
313.8579,525,0.027268256,2.43,AE_pos_313.8579_525
314.3397,548,0.513606601,0.67,AE_pos_314.3397_548
318.2782,542,0.315068499,1.04,AE_pos_318.2782_542
332.2178,529,0.225030577,-1.26,AE_pos_332.2178_529
332.2937,36,0.50330339,-0.68,AE_pos_332.2937_36
340.356,567,0.314930123,1.04,AE_pos_340.356_567
347.9888,165,0.174119718,-1.42,AE_pos_347.9888_165
352.1316,218,8.73E-05,5.2,AE_pos_352.1316_218
352.8968,46,0.624994847,0.5,AE_pos_352.8968_46
354.2384,170,0.620243753,0.51,AE_pos_354.2384_170
356.0921,358,4.51E-08,-9.65,AE_pos_356.0921_358
357.278,386,5.12E-06,6.7,AE_pos_357.278_386
360.8281,530,0.195808282,-1.35,AE_pos_360.8281_530
365.8289,520,0.07820051,1.88,AE_pos_365.8289_520
367.1484,60,0.662580591,-0.44,AE_pos_367.1484_60
367.9906,67,0.877089872,0.16,AE_pos_367.9906_67
367.9907,505,0.549203833,-0.61,AE_pos_367.9907_505
375.212,140,0.502131699,-0.69,AE_pos_375.212_140
376.9894,99,2.66E-05,5.81,AE_pos_376.9894_99
379.2804,162,0.505866086,0.68,AE_pos_379.2804_162
381.0626,270,0.007564697,-3.05,AE_pos_381.0626_270
381.9834,499,0.232532727,-1.24,AE_pos_381.9834_499
388.3193,460,0.586509409,0.56,AE_pos_388.3193_460
392.95,164,0.146732576,-1.53,AE_pos_392.95_164
393.2957,318,0.096961802,1.76,AE_pos_393.2957_318
395.9995,382,0.00077839,-4.13,AE_pos_395.9995_382
400.2103,178,0.890391553,0.14,AE_pos_400.2103_178
406.094,165,2.29E-08,-10.13,AE_pos_406.094_165
414.2662,280,0.602347872,0.53,AE_pos_414.2662_280
418.0891,446,0.000511798,4.34,AE_pos_418.0891_446
420.8841,46,0.939744267,0.08,AE_pos_420.8841_46
425.1517,180,0.005571682,3.2,AE_pos_425.1517_180
428.3188,70,0.093854552,-1.78,AE_pos_428.3188_70
433.241,227,4.73E-05,5.51,AE_pos_433.241_227
437.1632,230,0.051797931,-2.1,AE_pos_437.1632_230
440.3188,80,0.483379035,0.72,AE_pos_440.3188_80
441.7982,12,0.450698095,0.77,AE_pos_441.7982_12
452.8432,527,0.035382409,-2.3,AE_pos_452.8432_527
464.28,575,0.013313462,-2.78,AE_pos_464.28_575
477.82,545,0.751753521,-0.32,AE_pos_477.82_545
481.1775,431,0.196718753,1.35,AE_pos_481.1775_431
504.831,245,0.433782762,0.8,AE_pos_504.831_245
525.8534,9,0.580538996,0.56,AE_pos_525.8534_9
531.0122,45,2.05E-07,8.63,AE_pos_531.0122_45
532.3695,33,0.651526946,-0.46,AE_pos_532.3695_33
539.1271,298,2.49E-09,-11.84,AE_pos_539.1271_298
542.0667,327,0.154240486,1.5,AE_pos_542.0667_327
564.1236,46,0.003664608,3.4,AE_pos_564.1236_46
579.371,50,0.037673251,-2.27,AE_pos_579.371_50
589.1599,105,0.025368956,2.47,AE_pos_589.1599_105
612.8797,41,1.54E-06,7.38,AE_pos_612.8797_41
621.57,37,0.404776854,0.86,AE_pos_621.57_37
642.8598,47,0.007104152,3.08,AE_pos_642.8598_47
657.1193,296,0.00127204,-3.9,AE_pos_657.1193_296
659.1201,40,0.009173503,-2.96,AE_pos_659.1201_40
662.9703,44,0.136786537,-1.57,AE_pos_662.9703_44
665.8586,43,0.030849088,2.37,AE_pos_665.8586_43
666.1968,94,9.63E-06,-6.35,AE_pos_666.1968_94
675.5173,38,0.729771304,0.35,AE_pos_675.5173_38
676.6748,37,0.449725685,-0.77,AE_pos_676.6748_37
679.5271,38,0.970063328,-0.04,AE_pos_679.5271_38
680.4084,40,0.299428052,1.07,AE_pos_680.4084_40
696.9634,37,0.258010539,1.17,AE_pos_696.9634_37
698.703,37,0.169588754,-1.44,AE_pos_698.703_37
699.9301,40,0.000354216,-4.51,AE_pos_699.9301_40
701.9069,41,0.017096101,-2.66,AE_pos_701.9069_41
708.2112,37,0.063062513,-2,AE_pos_708.2112_37
713.8229,43,0.027358134,2.43,AE_pos_713.8229_43
714.3575,37,0.684539737,-0.41,AE_pos_714.3575_37
715.8351,36,0.885381229,0.15,AE_pos_715.8351_36
