,input_row,EID,str_row_ion,compounds,input_row.1,m/z,retention_time,p_value,statistic,CompoundID_from_user,compound_name,compound_name_no_colon
403,row2484,E680,row2484_M+H[1+],C05838;C00811;C02763;C00166,row2484,165.054159957737,461.681457519531,0.5181235326786104,1.0357710937775175,M165.05416T461.6815,Phenylpyruvate,Phenylpyruvate
404,row2485,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2485,165.054838961622,497.030334472656,0.2856412253705157,1.5636045392390896,M165.054839T497.0303_2,cis-2-Hydroxycinnamate; 2-Coumarinate,cis-2-Hydroxycinnamate
404,row2485,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2485,165.054838961622,497.030334472656,0.2856412253705157,1.5636045392390896,M165.054839T497.0303_2,4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate,4-Coumarate
404,row2485,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2485,165.054838961622,497.030334472656,0.2856412253705157,1.5636045392390896,M165.054839T497.0303_2,enol-Phenylpyruvate,enol-Phenylpyruvate
404,row2485,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2485,165.054838961622,497.030334472656,0.2856412253705157,1.5636045392390896,M165.054839T497.0303_2,Phenylpyruvate,Phenylpyruvate
405,row2487,E679,row2487_M+H[1+],C05838;C00811;C02763;C00166,row2487,165.054556526078,203.591384887695,4.616661482705084e-05,5.531791961107911,M165.054557T203.5914,cis-2-Hydroxycinnamate; 2-Coumarinate,cis-2-Hydroxycinnamate
405,row2487,E679,row2487_M+H[1+],C05838;C00811;C02763;C00166,row2487,165.054556526078,203.591384887695,4.616661482705084e-05,5.531791961107911,M165.054557T203.5914,4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate,4-Coumarate
405,row2487,E679,row2487_M+H[1+],C05838;C00811;C02763;C00166,row2487,165.054556526078,203.591384887695,4.616661482705084e-05,5.531791961107911,M165.054557T203.5914,enol-Phenylpyruvate,enol-Phenylpyruvate
405,row2487,E679,row2487_M+H[1+],C05838;C00811;C02763;C00166,row2487,165.054556526078,203.591384887695,4.616661482705084e-05,5.531791961107911,M165.054557T203.5914,Phenylpyruvate,Phenylpyruvate
406,row2488,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2488,165.054929313533,80.9028816223145,0.3619549691339201,1.3726131995990922,M165.054929T80.9029_2,cis-2-Hydroxycinnamate; 2-Coumarinate,cis-2-Hydroxycinnamate
406,row2488,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2488,165.054929313533,80.9028816223145,0.3619549691339201,1.3726131995990922,M165.054929T80.9029_2,4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate,4-Coumarate
406,row2488,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2488,165.054929313533,80.9028816223145,0.3619549691339201,1.3726131995990922,M165.054929T80.9029_2,enol-Phenylpyruvate,enol-Phenylpyruvate
406,row2488,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2488,165.054929313533,80.9028816223145,0.3619549691339201,1.3726131995990922,M165.054929T80.9029_2,Phenylpyruvate,Phenylpyruvate
407,row2490,E684,row2490_M+H[1+],C01019,row2490,165.076110158368,336.189544677734,0.8932214662527188,-0.2566926866558829,M165.07611T336.1895,6-Deoxy-L-galactose; L-Fucose,6-Deoxy-L-galactose
408,row2491,E685,row2491_M+H[1+],C01019,row2491,165.076006556804,474.632415771484,0.4583358822410466,1.1620326424733802,M165.076007T474.6324,6-Deoxy-L-galactose; L-Fucose,6-Deoxy-L-galactose
409,row2492,E683,row2492_M+H[1+],C01019,row2492,165.077085751044,81.1728820800781,0.6047776776909687,0.8652314962756256,M165.077086T81.1729_3,6-Deoxy-L-galactose; L-Fucose,6-Deoxy-L-galactose
410,row2492,E686,row2492_M[1+];row2525_M+H[1+];row2555_M(C13)+H[1+];row3098_M+Na[1+],C00079;CE2172,row2492,165.077085751044,81.1728820800781,0.6047776776909687,0.8652314962756256,M165.077086T81.1729_3,L-Phenylalanine,L-Phenylalanine
411,row2499,E695,row2499_M+H+Na[2+];row6590_M+H[1+],C03242,row2499,165.12770376985,463.592437744141,0.3644834405714132,1.3659251038807838,M165.127704T463.5924,"(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate","(8Z,11Z,14Z)-Icosatrienoic acid"
412,row2500,E697,row2500_M+H+Na[2+];row2501_M+H+Na[2+];row6589_M+H[1+];row6609_M(C13)+H[1+];row7202_M+Na[1+];row7203_M+Na[1+],C03242,row2500,165.127666884009,586.578552246094,4.616661482705084e-05,5.66865590496706,M165.127667T586.5786,"(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate","(8Z,11Z,14Z)-Icosatrienoic acid"
413,row2500,E707,row2500_M+2H[2+];row7203_M+H[1+];row7230_M(C13)+H[1+];row7770_M+Na[1+],C06429,row2500,165.127666884009,586.578552246094,4.616661482705084e-05,5.66865590496706,M165.127667T586.5786,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 4,7,10,13,16,19-Docosahexaenoic acid; Docosahexaenoic acid","(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid"
414,row2501,E697,row2500_M+H+Na[2+];row2501_M+H+Na[2+];row6589_M+H[1+];row6609_M(C13)+H[1+];row7202_M+Na[1+];row7203_M+Na[1+],C03242,row2501,165.127682841465,606.601257324219,0.8408059079010075,-0.3727361179521145,M165.127683T606.6013,"(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate","(8Z,11Z,14Z)-Icosatrienoic acid"
415,row2519,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2519,166.058257186362,497.019485473633,0.3022821674198752,1.517927782284533,M166.058257T497.0195,cis-2-Hydroxycinnamate; 2-Coumarinate,cis-2-Hydroxycinnamate
415,row2519,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2519,166.058257186362,497.019485473633,0.3022821674198752,1.517927782284533,M166.058257T497.0195,4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate,4-Coumarate
415,row2519,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2519,166.058257186362,497.019485473633,0.3022821674198752,1.517927782284533,M166.058257T497.0195,enol-Phenylpyruvate,enol-Phenylpyruvate
415,row2519,E681,row2485_M+H[1+];row2519_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2519,166.058257186362,497.019485473633,0.3022821674198752,1.517927782284533,M166.058257T497.0195,Phenylpyruvate,Phenylpyruvate
416,row2520,E676,row2520_M+H[1+];row4279_M+HCOONa[1+],CE5538;C05653,row2520,166.050201321918,223.44482421875,0.9398872245543788,-0.1428446283061744,M166.050201T223.4448_2,noradrenochrome,noradrenochrome
416,row2520,E676,row2520_M+H[1+];row4279_M+HCOONa[1+],CE5538;C05653,row2520,166.050201321918,223.44482421875,0.9398872245543788,-0.1428446283061744,M166.050201T223.4448_2,N-Formylanthranilate,N-Formylanthranilate
417,row2522,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2522,166.058273381633,80.9386215209961,0.4030670572619714,1.274637717372786,M166.058273T80.9386_2,cis-2-Hydroxycinnamate; 2-Coumarinate,cis-2-Hydroxycinnamate
417,row2522,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2522,166.058273381633,80.9386215209961,0.4030670572619714,1.274637717372786,M166.058273T80.9386_2,4-Coumarate; p-Coumaric acid; trans-4-Hydroxycinnamate; trans-p-Hydroxycinnamate; 4-Hydroxycinnamic acid; 4-Hydroxycinnamate,4-Coumarate
417,row2522,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2522,166.058273381633,80.9386215209961,0.4030670572619714,1.274637717372786,M166.058273T80.9386_2,enol-Phenylpyruvate,enol-Phenylpyruvate
417,row2522,E678,row2488_M+H[1+];row2522_M(C13)+H[1+],C05838;C00811;C02763;C00166,row2522,166.058273381633,80.9386215209961,0.4030670572619714,1.274637717372786,M166.058273T80.9386_2,Phenylpyruvate,Phenylpyruvate
418,row2525,E686,row2492_M[1+];row2525_M+H[1+];row2555_M(C13)+H[1+];row3098_M+Na[1+],C00079;CE2172,row2525,166.086507845331,162.415054321289,0.0508453340968359,2.598732354162815,M166.086508T162.4151_6,L-Phenylalanine,L-Phenylalanine
419,row2527,E687,row2527_M+H[1+],C00079;CE2172,row2527,166.086569513365,239.356872558594,0.9684423674192236,-0.0743790254326839,M166.08657T239.3569,L-Phenylalanine,L-Phenylalanine
420,row2528,E690,row2528_M+H[1+];row4283_M+HCOONa[1+],peracd,row2528,166.098621306031,470.638519287109,0.9944657014059696,0.0134857397396221,M166.098621T470.6385,Perillic acid,Perillic acid
421,row2528,E718,row2528_M[1+];row2559_M+H[1+],C11924,row2528,166.098621306031,470.638519287109,0.9944657014059696,0.0134857397396221,M166.098621T470.6385,Perillic acid,Perillic acid
422,row2531,E439,row2531_M+Na[1+],C15853,row2531,166.130381836701,162.355369567871,0.2608210987265013,1.6341241609615886,M166.130382T162.3554_8,Dehydrospermidine,Dehydrospermidine
423,row2536,E709,row2536_M+H[1+],3spyr,row2536,166.965605272384,155.792343139648,0.4898479172870184,-1.0928677532946982,M166.965605T155.7923_1,3-Sulfopyruvate,3-Sulfopyruvate
424,row2537,E710,row2537_M+H[1+];row2538_M+H[1+];row2539_M+H[1+];row2540_M+H[1+],3spyr,row2537,166.965661036395,323.49153137207,0.0001245868616546,-5.0233848274511335,M166.965661T323.4915,3-Sulfopyruvate,3-Sulfopyruvate
425,row2538,E710,row2537_M+H[1+];row2538_M+H[1+];row2539_M+H[1+];row2540_M+H[1+],3spyr,row2538,166.965666830778,336.242523193359,9.34816049495467e-05,-5.169754945960483,M166.965667T336.2425,3-Sulfopyruvate,3-Sulfopyruvate
426,row2539,E710,row2537_M+H[1+];row2538_M+H[1+];row2539_M+H[1+];row2540_M+H[1+],3spyr,row2539,166.965650422618,401.910278320312,0.6378853624554301,-0.7966122621283612,M166.96565T401.9103,3-Sulfopyruvate,3-Sulfopyruvate
427,row2540,E710,row2537_M+H[1+];row2538_M+H[1+];row2539_M+H[1+];row2540_M+H[1+],3spyr,row2540,166.965635412754,380.459564208984,0.0449200689139593,-2.6645637350662397,M166.965635T380.4596,3-Sulfopyruvate,3-Sulfopyruvate
428,row2552,E456,row2552_M+Na[1+],CE4969,row2552,167.055868438723,346.710052490234,0.8547376607606275,-0.3395492538108954,M167.055868T346.7101,isobutyrylglycine,isobutyrylglycine
430,row2554,E733,row2554_M+H[1+];row2581_M(C13)+H[1+],C05581,row2554,167.07038908803,466.512725830078,0.3133884761002026,1.4888071712646396,M167.070389T466.5127_2,3-Methoxy-4-hydroxyphenylacetaldehyde,3-Methoxy-4-hydroxyphenylacetaldehyde
431,row2555,E686,row2492_M[1+];row2525_M+H[1+];row2555_M(C13)+H[1+];row3098_M+Na[1+],C00079;CE2172,row2555,167.08981829098,162.410293579102,0.04428625896819,2.670758229014764,M167.089818T162.4103_2,L-Phenylalanine,L-Phenylalanine
432,row2557,E719,row2557_M+H[1+],C11924,row2557,167.106911314987,592.947204589844,0.9593702821782344,-0.0933710390618224,M167.106911T592.9472,Perillic acid,Perillic acid
433,row2558,E717,row2558_M+H[1+],C11924,row2558,167.106931735291,297.237976074219,0.0302043143568397,2.8498198834049795,M167.106932T297.238,Perillic acid,Perillic acid
435,row2559,E718,row2528_M[1+];row2559_M+H[1+],C11924,row2559,167.106869961988,453.308303833008,0.0591950843392589,-2.5234278014337397,M167.10687T453.3083,Perillic acid,Perillic acid
436,row2566,E744,row2566_M[1+];row2571_M[1+];row3176_M+Na[1+];row3177_M+Na[1+];row3178_M+Na[1+];row3179_M+Na[1+];row3180_M+Na[1+];row3181_M+Na[1+],C05528,row2566,167.972091922519,893.348449707031,0.3799414105120487,1.327474086400645,M167.972092T893.3484,3-Sulfopyruvate; 3-Sulfopyruvic acid,3-Sulfopyruvate
437,row2571,E744,row2566_M[1+];row2571_M[1+];row3176_M+Na[1+];row3177_M+Na[1+];row3178_M+Na[1+];row3179_M+Na[1+];row3180_M+Na[1+];row3181_M+Na[1+],C05528,row2571,167.971921803022,785.061584472656,0.8887302458046027,0.2664512940170108,M167.971922T785.0616,3-Sulfopyruvate; 3-Sulfopyruvic acid,3-Sulfopyruvate
438,row2581,E733,row2554_M+H[1+];row2581_M(C13)+H[1+],C05581,row2581,168.073830741232,466.583312988281,0.2535593932437557,1.6541142051052664,M168.073831T466.5833,3-Methoxy-4-hydroxyphenylacetaldehyde,3-Methoxy-4-hydroxyphenylacetaldehyde
439,row2581,E745,row2581_M+Na[1+],C01035,row2581,168.073830741232,466.583312988281,0.2535593932437557,1.6541142051052664,M168.073831T466.5833,4-Guanidinobutanoate,4-Guanidinobutanoate
440,row2582,E747,row2582_M[1+];row2608_M+H[1+],C00534,row2582,168.090948100617,162.596374511719,0.0349458658504061,2.7833778383034455,M168.090948T162.5964,Pyridoxamine,Pyridoxamine
441,row2583,E459,row2583_M+Na[1+],C05543,row2583,168.098628654853,575.890655517578,0.0043477817220147,3.6435253644060617,M168.098629T575.8907,3-Dehydroxycarnitine,3-Dehydroxycarnitine
442,row2593,E743,row2593_M+H[1+],C05528,row2593,168.980629078387,765.869873046875,0.6774693937323987,0.7148899995145822,M168.980629T765.8699,3-Sulfopyruvate; 3-Sulfopyruvic acid,3-Sulfopyruvate
443,row2595,E474,row2595_M+Na[1+],C00026,row2595,169.010202048912,773.979309082031,0.7691843800854586,0.5236367286344811,M169.010202T773.9793,2-Oxoglutarate,2-Oxoglutarate
444,row2596,E473,row1970_M+H[1+];row2596_M+Na[1+];row3779_M+HCOONa[1+],C00026,row2596,169.01233009665,62.770378112793,0.2506766737277344,-1.6637111160909928,M169.01233T62.7704_4,2-Oxoglutarate,2-Oxoglutarate
445,row2598,E750,row2598_M+H[1+];row2599_M+H[1+];row3187_M+Na[1+];row3189_M+Na[1+],C00366,row2598,169.036013184319,48.0511627197266,0.0023639647219057,-3.87346669757144,M169.036013T48.0512,Urate,Urate
446,row2599,E750,row2598_M+H[1+];row2599_M+H[1+];row3187_M+Na[1+];row3189_M+Na[1+],C00366,row2599,169.035903411588,62.6502208709717,0.005170070371672,-3.5784548334662474,M169.035903T62.6502_5,Urate,Urate
447,row2600,E479,row2600_M+Na[1+],C06006,row2600,169.047464640863,248.128875732422,0.6862475148750543,-0.6973507834040991,M169.047465T248.1289,(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate,(S)-2-Aceto-2-hydroxybutanoate
448,row2602,E453,row1981_M+H[1+];row2602_M+Na[1+],C00064;C05100;C00819,row2602,169.058551714895,62.1095714569092,0.9142702265000524,-0.212087622242681,M169.058552T62.1096,L-Glutamine,L-Glutamine
448,row2602,E453,row1981_M+H[1+];row2602_M+Na[1+],C00064;C05100;C00819,row2602,169.058551714895,62.1095714569092,0.9142702265000524,-0.212087622242681,M169.058552T62.1096,3-Ureidoisobutyrate,3-Ureidoisobutyrate
448,row2602,E453,row1981_M+H[1+];row2602_M+Na[1+],C00064;C05100;C00819,row2602,169.058551714895,62.1095714569092,0.9142702265000524,-0.212087622242681,M169.058552T62.1096,D-Glutamine; D-2-Aminoglutaramic acid,D-Glutamine
449,row2603,E452,row1982_M+H[1+];row2014_M(C13)+H[1+];row2603_M+Na[1+],C00064;C05100;C00819,row2603,169.058403914226,42.5783500671387,0.1983972349405423,-1.8260437812095225,M169.058404T42.5784,L-Glutamine,L-Glutamine
449,row2603,E452,row1982_M+H[1+];row2014_M(C13)+H[1+];row2603_M+Na[1+],C00064;C05100;C00819,row2603,169.058403914226,42.5783500671387,0.1983972349405423,-1.8260437812095225,M169.058404T42.5784,3-Ureidoisobutyrate,3-Ureidoisobutyrate
449,row2603,E452,row1982_M+H[1+];row2014_M(C13)+H[1+];row2603_M+Na[1+],C00064;C05100;C00819,row2603,169.058403914226,42.5783500671387,0.1983972349405423,-1.8260437812095225,M169.058404T42.5784,D-Glutamine; D-2-Aminoglutaramic acid,D-Glutamine
450,row2604,E24,row1987_M+H[1+];row2018_M(C13)+H[1+];row2604_M+Na[1+];row70_M+2H[2+],C00047,row2604,169.094910829538,38.2091255187988,0.7591261900422247,-0.5456748431613861,M169.094911T38.2091_2,L-Lysine,L-Lysine
451,row2606,E25,row2606_M+Na[1+],C00047,row2606,169.095636261966,62.7052993774414,0.7187185587763608,-0.6265362752781161,M169.095636T62.7053_7,L-Lysine,L-Lysine
452,row2606,E746,row2606_M+H[1+],C00534,row2606,169.095636261966,62.7052993774414,0.7187185587763608,-0.6265362752781161,M169.095636T62.7053_7,Pyridoxamine,Pyridoxamine
453,row2608,E747,row2582_M[1+];row2608_M+H[1+],C00534,row2608,169.096734225024,167.616592407227,0.4583358822410466,1.162113444496007,M169.096734T167.6166,Pyridoxamine,Pyridoxamine
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate","5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate"
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,Prostaglandin B1,Prostaglandin B1
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate; Prostaglandin A1; PGA1","(13E)-(15S)-15-Hydroxy-9-oxoprosta-10,13-dienoate"
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate; Prostaglandin C1","(13E)-(15S)-15-Hydroxy-9-oxoprosta-11,13-dienoate"
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"15(S)-HPETE; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoic acid; 15-Hydroperoxyeicosatetraenoate; 15-Hydroperoxyicosatetraenoate; 15-Hydroperoxyeicosatetraenoic acid; 15-Hydroperoxyicosatetraenoic acid; (5Z,8Z,11Z,13E)-(15S)-15-Hydroperoxyicosa-5,8,11,13-tetraenoate",15(S)-HPETE
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"12(S)-HPETE; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoic acid; (5Z,8Z,10E,14Z)-(12S)-12-Hydroperoxyicosa-5,8,10,14-tetraenoate; 12-Hydroperoxyeicosatetraenoate; 12-Hydroperoxyicosatetraenoate; 12-Hydroperoxyeicosatetraenoic acid; 12-Hydroperoxyicosatetraenoic acid",12(S)-HPETE
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"11H-14,15-EETA; 11-Hydroxy-14,15-EETA; 11-Hydroxy-14,15-epoxyeicosatrienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-14,15-Epoxy-11-hydroxyicosa-5,8,12-trienoic acid","11H-14,15-EETA"
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,Leukotriene B4,Leukotriene B4
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid; (5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoate; Hepoxilin A3","(5Z,9E,14Z)-(8xi,11R,12S)-11,12-Epoxy-8-hydroxyicosa-5,9,14-trienoic acid"
456,row2610,E765,row2610_M+2H[2+];row7425_M+H[1+],C05356;C00959;C04685;C04686;C05966;C05965;C14813;C02165;C04849;C14781,row2610,169.122555561042,586.581176757812,0.0046011443864094,3.623160982247504,M169.122556T586.5812,"15H-11,12-EETA; 15-Hydroxy-11,12-epoxyeicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyeicosa-5,8,13-trienoic acid; (5Z,8Z,13E)-(15S)-11,12-Epoxy-15-hydroxyicosa-5,8,13-trienoic acid","15H-11,12-EETA"
457,row2623,E769,row2623_M+H[1+],C00506,row2623,170.012455155987,774.720092773438,0.9111794422084074,0.217997721546908,M170.012455T774.7201_2,L-Cysteate,L-Cysteate
458,row2625,E495,row2625_M+Na[1+],C00217;C00025;C05938,row2625,170.04078523814,62.6563949584961,0.0078616638831279,-3.4228344329025067,M170.040785T62.6564,D-Glutamate; D-Glutamic acid; D-Glutaminic acid; D-2-Aminoglutaric acid,D-Glutamate
458,row2625,E495,row2625_M+Na[1+],C00217;C00025;C05938,row2625,170.04078523814,62.6563949584961,0.0078616638831279,-3.4228344329025067,M170.040785T62.6564,L-Glutamate,L-Glutamate
458,row2625,E495,row2625_M+Na[1+],C00217;C00025;C05938,row2625,170.04078523814,62.6563949584961,0.0078616638831279,-3.4228344329025067,M170.040785T62.6564,L-4-Hydroxyglutamate semialdehyde,L-4-Hydroxyglutamate semialdehyde
