massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1311	205.0196624	33.61958313	0.163718604	1.966084755	M205.019662T33.6196_2
row1312	205.038688	250.8359985	0.898386546	0.245376643	M205.038688T250.836_1
row1313	205.0386681	237.3928833	0.271352309	-1.614527177	M205.038668T237.3929
row1314	205.0568731	42.51817513	0.148288157	2.030554464	M205.056873T42.5182_1
row1315	205.0860008	199.4251709	0.407802124	-1.255494346	M205.086001T199.4252_5
row1316	205.097436	199.419281	0.701827684	-0.660658231	M205.097436T199.4193_6
row1317	205.1285589	199.4251709	0.249568501	-1.678541743	M205.128559T199.4252_8
row1318	205.1589366	594.1242676	0.110496087	2.202069249	M205.158937T594.1243
row1319	205.1771265	199.4222717	0.645044947	-0.78424111	M205.177127T199.4223_10
row1320	205.1953613	549.9061279	0.005462621	3.616698691	M205.195361T549.9061
row1321	205.912387	774.8833618	0.369803749	1.348694038	M205.912387T774.8834
row1322	205.9156161	216.5523453	0.002867577	-3.859886027	M205.915616T216.5523_2
row1323	205.9331334	216.5750275	0.006242055	-3.556696236	M205.933133T216.575_3
row1324	205.9578473	37.09135437	0.010779359	3.322239955	M205.957847T37.0914
row1325	205.9878166	764.3603516	0.477750118	1.111035786	M205.987817T764.3604
row1326	206.0203638	199.4251709	0.758280705	-0.541626853	M206.020364T199.4252_1
row1327	206.1007241	199.4196472	0.705807468	-0.652380961	M206.100724T199.4196_3
row1328	206.180878	199.4251709	0.610016316	-0.854109513	M206.180878T199.4252_4
row1329	206.813613	40.43741798	0.60668201	0.861553879	M206.813613T40.4374_1
row1330	206.9548473	37.08397675	0.008653628	3.429310817	M206.954847T37.084
row1331	206.9748748	40.45081711	0.943604934	-0.13187803	M206.974875T40.4508_2
row1332	206.9881777	764.3262939	0.685802613	0.695219233	M206.988178T764.3263
row1333	207.0178948	120.3389206	0.523422823	1.020435453	M207.017895T120.3389
row1334	207.0315262	250.4456482	0.942469228	-0.135301595	M207.031526T250.4456
row1335	207.1384004	460.647583	0.654603521	0.764711846	M207.1384T460.6476
row1336	207.6069266	440.5467529	0.268008716	-1.623973541	M207.606927T440.5468
row1337	207.8948695	216.5781631	0.007431694	-3.496858098	M207.89487T216.5782_1
row1338	207.9114359	216.5179977	0.003380399	-3.806540657	M207.911436T216.518_2
row1339	207.9312663	216.6190796	0.010372375	-3.351054009	M207.931266T216.6191_3
row1340	208.0030772	778.0755005	0.797696743	-0.455040014	M208.003077T778.0755
row1341	208.1165229	197.7684326	0.092223928	2.302479957	M208.116523T197.7684
row1342	208.1332452	48.03435516	0.965913784	-0.078118991	M208.133245T48.0344
row1343	208.8595576	773.4778442	0.744992733	0.573238908	M208.859558T773.4778
row1344	208.9565984	392.1238403	0.592635507	-0.888537001	M208.956598T392.1238
row1345	209.0408646	197.1134186	0.790680936	0.470928413	M209.040865T197.1134_1
row1346	209.0649434	507.1793213	0.470895601	1.12860632	M209.064943T507.1793
row1347	209.1149159	404.6003418	0.795685756	-0.459935475	M209.114916T404.6003_1
row1348	209.1225346	197.6000977	0.026004687	-2.939804547	M209.122535T197.6001
row1349	209.2046481	196.6484833	0.734934714	-0.592167132	M209.204648T196.6485_2
row1350	209.2014797	315.0185547	0.114773733	-2.174680579	M209.20148T315.0186
row1351	209.8906552	216.5298157	0.082153664	-2.368458048	M209.890655T216.5298
row1352	209.8948469	40.4441967	0.635859124	0.803127835	M209.894847T40.4442
row1353	209.9341473	33.63567162	0.266212104	1.629027353	M209.934147T33.6357
row1354	209.9644668	392.1827545	0.911114878	0.218707317	M209.964467T392.1828
row1355	210.0460401	197.1660614	0.051576244	-2.612277268	M210.04604T197.1661_1
row1356	210.0959959	197.1133118	0.695947317	-0.672043601	M210.095996T197.1133_3
row1357	210.1287068	197.1692429	0.063168424	-2.50462185	M210.128707T197.1692_5
row1358	210.1607085	197.1155396	0.042838362	-2.706035667	M210.160709T197.1155_7
row1359	210.1854998	452.8635254	0.939907528	0.142486026	M210.1855T452.8635
row1360	210.2113627	197.1642075	0.031714364	-2.851687812	M210.211363T197.1642_9
row1361	211.0280397	324.9473267	0.933378848	0.160957228	M211.02804T324.9473_2
row1362	211.0488749	196.6251221	0.38978259	-1.303104577	M211.048875T196.6251_1
row1363	211.0942207	402.3057556	0.621365612	-0.829444359	M211.094221T402.3058
row1364	211.1320398	197.1709137	0.242971405	-1.70295478	M211.13204T197.1709_2
row1365	211.1695317	433.5975037	0.656436969	-0.758799831	M211.169532T433.5975
row1366	211.1695559	481.3791199	0.000219856	4.879825977	M211.169556T481.3791
row1367	211.2152646	196.5958405	0.336270053	-1.427128762	M211.215265T196.5958_3
row1368	212.0530819	505.5684509	0.941944015	-0.136225832	M212.053082T505.5685
row1369	212.1072828	384.2107544	0.035998679	2.789764334	M212.107283T384.2108
row1370	212.1185007	253.2440262	0.706782112	0.649709235	M212.118501T253.244
row1371	212.1340528	197.1642151	0.07437652	-2.420720006	M212.134053T197.1642
row1372	212.2011369	582.684021	0.003799459	3.751793586	M212.201137T582.684
row1373	212.2010984	617.2503662	0.172371941	1.929678392	M212.201098T617.2504
row1374	212.8392007	42.07091904	0.220706967	-1.770978554	M212.839201T42.0709
row1375	213.0247198	33.63312149	0.129262791	2.108799261	M213.02472T33.6331_1
row1376	213.0610364	33.67377281	0.191678632	1.862173657	M213.061036T33.6738_2
row1377	213.0798842	469.899353	0.061719182	2.51909576	M213.079884T469.8994
row1378	213.1217984	253.4700165	0.814624216	0.415493281	M213.121798T253.47
row1379	213.1631787	580.6759033	0.163847265	1.965394986	M213.163179T580.6759
row1380	213.9229318	4.363807201	0.907206079	-0.226726537	M213.922932T4.3638
row1381	213.9229337	27.32040787	0.695878638	0.673003298	M213.922934T27.3204
row1382	213.9593606	775.7066345	0.471425172	-1.12680686	M213.959361T775.7066
row1383	214.2531946	452.2920227	0.004408096	3.691813187	M214.253195T452.292
row1384	214.8365568	42.07403946	0.167386776	-1.951186107	M214.836557T42.074
row1385	214.9176709	754.8387756	0.209860472	1.803026147	M214.917671T754.8388
row1386	215.0219763	250.7120209	0.827932115	-0.391225147	M215.021976T250.712
row1387	215.0217288	237.2385712	0.716289304	-0.630048418	M215.021729T237.2386
row1388	215.0229884	755.9944458	0.716257307	0.630355127	M215.022988T755.9944
row1389	215.0586198	33.68315506	0.752061344	0.553827571	M215.05862T33.6832_5
row1390	215.0569763	469.8786011	0.609045158	0.856335003	M215.056976T469.8786
row1391	215.0705643	324.2884521	0.940849096	-0.140477682	M215.070564T324.2885
row1392	215.0883736	36.53722	0.937203871	0.154810151	M215.088374T36.5372
row1393	215.0951846	491.0286865	0.003426228	3.799047396	M215.095185T491.0287_1
row1394	215.1644152	463.1816864	0.955239857	-0.101925835	M215.164415T463.1817
row1395	215.921218	754.7462158	0.338887798	1.421915471	M215.921218T754.7462
row1396	215.9482708	778.1963196	0.939907528	-0.142681768	M215.948271T778.1963_1
row1397	215.9717999	896.6060791	0.503749907	1.060139884	M215.9718T896.6061
row1398	216.0081457	777.5415039	0.611480137	-0.850764434	M216.008146T777.5415_2
row1399	216.0081764	4.882259369	0.884831748	-0.274995971	M216.008176T4.8823
row1400	216.0081727	27.33662224	0.902830139	-0.234987345	M216.008173T27.3366
row1401	216.0081708	819.1489868	0.896213646	0.249108376	M216.008171T819.149
row1402	216.0081757	895.9468384	0.689964916	-0.68566837	M216.008176T895.9468
row1403	216.072761	507.0632019	0.290737351	1.558880672	M216.072761T507.0632
row1404	216.167759	463.1651764	0.701827684	0.661038253	M216.167759T463.1652
row1405	216.6123864	440.5560608	0.035506405	-2.796534794	M216.612386T440.5561
row1406	216.834881	41.01115417	0.063332556	-2.502672025	M216.834881T41.0112
row1407	216.9230872	40.32728195	0.322695915	1.468518691	M216.923087T40.3273_2
row1408	217.0100042	40.02794647	0.329409176	1.446164446	M217.010004T40.0279_4
row1409	217.0160117	766.0419922	0.025481194	2.947995718	M217.016012T766.042
row1410	217.0559419	33.65283775	0.473806287	-1.122024866	M217.055942T33.6528_2
row1411	217.0559662	250.5581436	0.229057395	1.7472606	M217.055966T250.5581_2
row1412	217.0837573	466.6436157	0.010204022	3.358331177	M217.083757T466.6436
row1413	217.0863905	432.8944397	0.954030084	-0.10629683	M217.086391T432.8944
row1414	217.1224463	452.7128906	0.788104205	-0.474668742	M217.122446T452.7129
row1415	217.1436572	399.2785187	0.784541622	-0.480891971	M217.143657T399.2785
row1416	217.9264157	40.0527153	0.360137039	1.375129758	M217.926416T40.0527
row1417	217.9309456	774.6887512	0.651888547	0.771906274	M217.930946T774.6888_1
row1418	217.9544932	816.6838684	0.923092535	-0.185070745	M217.954493T816.6839
row1419	217.9544864	897.2470093	0.820962763	-0.404432709	M217.954486T897.247
row1420	217.9874256	778.3390198	0.970886167	-0.067827198	M217.987426T778.339
row1421	218.087088	466.6148529	0.148288157	2.030629444	M218.087088T466.6149
row1422	218.1258168	452.7349854	0.907474348	0.226125846	M218.125817T452.735
row1423	218.8320144	39.91878128	0.861174702	-0.324251912	M218.832014T39.9188_1
row1424	218.867751	765.4353333	0.184855436	1.886266566	M218.867751T765.4353
row1425	218.9107307	754.8461914	0.108440855	2.215376044	M218.910731T754.8462
row1426	218.9201427	40.31242371	0.316355475	1.485190678	M218.920143T40.3124_2
row1427	219.0178428	155.2161407	0.532457133	1.004281381	M219.017843T155.2161_2
row1428	219.015972	766.0922546	0.948532863	-0.120343193	M219.015972T766.0923_1
row1429	219.0316177	766.278595	0.986297974	-0.0330682	M219.031618T766.2786_2
row1430	219.054213	237.3750916	0.382572018	-1.320507122	M219.054213T237.3751
row1431	219.054155	380.0134277	0.325476847	-1.458589628	M219.054155T380.0134_1
row1432	219.0538897	756.5070801	0.766511446	0.523935258	M219.05389T756.5071
row1433	219.0542103	250.8649902	0.701739892	0.661419616	M219.05421T250.865
row1434	219.0978131	58.47194099	0.972776305	-0.063399722	M219.097813T58.4719
row1435	219.1745569	526.439209	0.030178489	2.875902205	M219.174557T526.4392_1
row1436	219.1745553	504.8650818	0.17474477	1.92055301	M219.174555T504.8651
row1437	219.9234046	39.99663544	0.457856051	1.158886703	M219.923405T39.9966
row1438	219.9312105	216.5660172	0.008325397	-3.452171315	M219.931211T216.566_1
row1439	219.9279997	774.7908936	0.616666736	0.839426785	M219.928T774.7909
row1440	219.9487322	216.6349335	0.078172866	-2.396054604	M219.948732T216.6349_2
row1441	220.003116	776.2911987	0.510013711	1.046855512	M220.003116T776.2912
row1442	220.0394279	379.7739585	0.38524357	-1.312600056	M220.039428T379.774_1
row1443	220.1778625	526.4464111	0.083627634	-2.358084734	M220.177862T526.4464
row1444	220.5729181	506.965271	0.366452128	1.358046564	M220.572918T506.9653
row1445	221.0788347	38.20044518	0.457997932	-1.158419923	M221.078835T38.2004
row1446	221.0920913	199.9666367	0.530182	-1.007376288	M221.092091T199.9666
row1447	221.1174867	462.1954651	0.316492478	1.484667834	M221.117487T462.1955
row1448	221.1193223	185.6696777	0.018417556	3.085486204	M221.119322T185.6697_2
row1449	221.1538997	510.2688293	0.002028726	3.98848129	M221.1539T510.2688
row1450	221.9310079	34.17717171	0.010482754	3.34432527	M221.931008T34.1772
row1451	221.9468273	216.5871124	0.01110717	-3.30265067	M221.946827T216.5871
row1452	221.9822497	784.6332397	0.943873141	-0.130403915	M221.98225T784.6332
row1453	222.0187524	186.4871521	0.199244538	1.837719381	M222.018752T186.4872_1
row1454	222.1466416	372.859314	0.046135055	-2.67384322	M222.146642T372.8593
row1455	222.8681887	40.54895782	0.808401591	0.429267702	M222.868189T40.549
row1456	222.9595702	27.69219971	0.569635357	0.931496804	M222.95957T27.6922
row1457	223.0636815	526.0342407	0.972965417	0.060589086	M223.063681T526.0342
row1458	223.0969183	514.4517212	0.014077207	3.209155932	M223.096918T514.4517
row1459	223.1305138	354.2018433	0.609669157	-0.855060128	M223.130514T354.2018
row1460	223.1863372	521.1016846	0.417989549	-1.235727933	M223.186337T521.1017
row1461	223.2058423	490.4529724	0.995448255	0.010280777	M223.205842T490.453
row1462	223.4876453	234.6998291	0.440506499	-1.192288809	M223.487645T234.6998
row1463	223.9260172	216.5677948	0.006242055	-3.556317132	M223.926017T216.5678_1
row1464	224.0200972	411.3259888	0.061182784	-2.524482655	M224.020097T411.326
row1465	224.0919654	390.4075012	0.019098071	-3.072157464	M224.091965T390.4075
row1466	224.8653407	40.53246498	0.707982674	0.64669488	M224.865341T40.5325
row1467	225.0913497	518.9348755	0.128152516	2.115303566	M225.09135T518.9349
row1468	225.0950996	390.4306946	0.005580663	-3.60316774	M225.0951T390.4307
row1469	225.1100092	37.65841293	0.91683366	-0.205080213	M225.110009T37.6584_2
row1470	225.1314131	406.0346832	0.127550109	2.118358078	M225.131413T406.0347
row1471	225.1487369	438.4111328	0.474543495	1.118322933	M225.148737T438.4111_2
row1472	225.1675011	404.6015472	0.282663325	-1.580365542	M225.167501T404.6015
row1473	225.1963449	441.8778229	0.216116989	1.78409693	M225.196345T441.8778_2
row1474	225.9924831	324.9833679	0.505768869	1.055697179	M225.992483T324.9834
row1475	226.0977151	532.7243042	0.001252697	4.173477221	M226.097715T532.7243
row1476	226.1136007	37.65872383	0.467225981	-1.13620518	M226.113601T37.6587
row1477	226.1228396	440.5458069	0.510143945	1.045284602	M226.12284T440.5458
row1478	226.123732	196.63591	0.795685756	-0.459601349	M226.123732T196.6359
row1479	226.1520451	438.9708099	0.489487223	1.087527596	M226.152045T438.9708
row1480	226.1996288	441.899231	0.398216006	1.280424372	M226.199629T441.8992
row1481	226.2165869	582.6981201	0.002486239	3.911447823	M226.216587T582.6981
row1482	226.2167358	617.206604	0.058467181	2.545015185	M226.216736T617.2066
row1483	226.7664428	38.2091217	0.77812479	0.49389065	M226.766443T38.2091_2
row1484	226.8596769	38.75543213	0.823417418	0.400238497	M226.859677T38.7554
row1485	226.8813031	38.19993973	0.981733551	-0.041684156	M226.881303T38.1999_3
row1486	226.9396922	38.20912552	0.776940013	0.49822917	M226.939692T38.2091_6
row1487	226.9519132	37.76898003	0.892526039	0.256798232	M226.951913T37.769_7
row1488	226.9545287	6.257350787	0.844075937	0.359328706	M226.954529T6.2574
row1489	226.9638121	38.20912552	0.995448255	0.0081769	M226.963812T38.2091_8
row1490	227.0224338	38.20137787	0.888676788	-0.26542875	M227.022434T38.2014_10
row1491	227.0445843	38.20912552	0.884723068	0.275405741	M227.044584T38.2091_11
row1492	227.0484451	51.08269882	0.873248392	0.295728925	M227.048445T51.0827
row1493	227.0829413	474.6894379	0.937847787	-0.150229682	M227.082941T474.6894
row1494	227.0891296	285.205368	0.800861338	-0.446265277	M227.08913T285.2054
row1495	227.1010059	532.5914917	0.854401377	0.338180451	M227.101006T532.5915
row1496	227.1261504	440.2435303	0.737252179	0.588464922	M227.12615T440.2435
row1497	227.1643997	451.6769104	0.050578568	2.624789569	M227.1644T451.6769
row1498	227.1755555	231.4446259	0.051145596	-2.619889588	M227.175555T231.4446
row1499	227.2307955	37.66464996	0.404408151	-1.265345957	M227.230796T37.6646_12
row1500	227.9385667	4.334898949	0.595898397	-0.880501578	M227.938567T4.3349
row1501	227.9386997	29.08603668	0.095184355	2.284062921	M227.9387T29.086
row1502	227.9551454	38.20912552	0.922938563	0.189005548	M227.955145T38.2091
row1503	227.9749054	773.9560852	0.79942337	-0.451458241	M227.974905T773.9561
row1504	228.1959812	481.2861633	0.017267729	3.116636599	M228.195981T481.2862_2
row1505	228.195962	433.5795898	0.653913328	-0.766323759	M228.195962T433.5796_2
row1506	228.2323404	553.7678223	0.070460373	2.447746166	M228.23234T553.7678
row1507	228.2323936	318.09021	0.13087688	2.1021686	M228.232394T318.0902
row1508	228.268762	447.1946716	0.272638635	1.609368187	M228.268762T447.1947
row1509	228.8945242	760.5295715	0.653913328	0.766864201	M228.894524T760.5296
row1510	228.9450342	33.6205864	0.585152183	0.903578294	M228.945034T33.6206_1
row1511	228.9558677	38.20912552	0.933378848	0.161379231	M228.955868T38.2091
row1512	229.0385058	756.5501404	0.809964736	-0.426843671	M229.038506T756.5501
row1513	229.0382742	609.929657	0.86482766	-0.311067067	M229.038274T609.9297
row1514	229.0382935	578.9007568	0.858520736	0.329819911	M229.038293T578.9008
row1515	229.1112319	491.0286865	0.059715153	2.535115853	M229.111232T491.0287
row1516	229.1801331	433.6550293	0.743644702	-0.57690845	M229.180133T433.655_1
row1517	229.198288	481.2592163	0.025183096	2.95508743	M229.198288T481.2592
row1518	229.1966338	433.5639801	0.654603521	-0.76468164	M229.196634T433.564_2
row1519	229.2356877	553.7529907	0.020766289	3.035574822	M229.235688T553.753
row1520	229.8932411	757.0534668	0.010649661	3.330812065	M229.893241T757.0535
row1521	229.9423385	33.61795425	0.937847787	-0.150235459	M229.942339T33.618_1
row1522	229.9591845	38.2091217	0.659451932	-0.75200684	M229.959184T38.2091
row1523	229.9543141	775.0097351	0.130747898	2.102943299	M229.954314T775.0097
row1524	229.9873467	779.1922607	0.888010863	-0.266769022	M229.987347T779.1923
row1525	229.9873749	808.8283081	0.490531304	-1.08433499	M229.987375T808.8283
row1526	229.9873918	3.720782638	0.196199852	-1.848555633	M229.987392T3.7208
row1527	229.9873953	28.51410198	0.566429186	0.937292571	M229.987395T28.5141
row1528	230.0237447	773.4743652	0.622486332	-0.827868133	M230.023745T773.4744
row1529	230.0418504	756.3143616	0.734695739	0.594138718	M230.04185T756.3144
row1530	230.2025882	481.2241974	0.971432696	0.066253848	M230.202588T481.2242
row1531	230.2480078	454.5296631	0.554392978	0.961930591	M230.248008T454.5297
row1532	230.8900634	760.4143677	0.148288157	2.030758583	M230.890063T760.4144
row1533	230.9951933	767.2761536	0.67610335	-0.719912621	M230.995193T767.2762_1
row1534	231.0315346	766.8706055	0.799483688	-0.449452514	M231.031535T766.8706_2
row1535	231.0351791	33.64907074	0.656436969	0.759005413	M231.035179T33.6491_1
row1536	231.054139	355.9731445	0.019430632	-3.063790453	M231.054139T355.9731
row1537	231.0714745	33.65719223	0.595898397	0.880595101	M231.071474T33.6572_2
row1538	231.0905885	469.911816	0.113163497	-2.184146915	M231.090588T469.9118
row1539	231.8929888	760.3721313	0.290610948	1.559405628	M231.892989T760.3721
row1540	231.9700776	776.8969116	0.892302184	-0.25752294	M231.970078T776.8969
row1541	231.9869353	64.1782608	0.177265666	-1.911724492	M231.986935T64.1783
row1542	232.0726692	33.62348557	0.458493823	1.15748113	M232.072669T33.6235_2
row1543	232.1106821	196.6355896	0.615396879	0.843468172	M232.110682T196.6356
